"Contracting Department ID","Contracting Department Name","Contracting Agency Name","Contracting Agency ID","Product or Service Code","Product or Service Description","Type of Contract","Action Obligation",
"9700","DEPT OF DEFENSE","DEFENSE COMMISSARY AGENCY  (DECA)","97AZ","R606","SUPPORT- ADMINISTRATIVE: COURT REPORTING","FIRM FIXED PRICE","$0.00","1"
"9700","DEPT OF DEFENSE","DEFENSE COMMISSARY AGENCY  (DECA)","97AZ","R608","SUPPORT- ADMINISTRATIVE: TRANSLATION AND INTERPRETING","FIRM FIXED PRICE","$25,178.53","5"
"9700","DEPT OF DEFENSE","DEFENSE COMMISSARY AGENCY  (DECA)","97AZ","R608","SUPPORT- ADMINISTRATIVE: TRANSLATION AND INTERPRETING","ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER)","$0.00","7"
"9700","DEPT OF DEFENSE","DEFENSE COMMISSARY AGENCY  (DECA)","97AZ","R614","SUPPORT- ADMINISTRATIVE: PAPER SHREDDING","FIRM FIXED PRICE","$7,800.00","3"
"9700","DEPT OF DEFENSE","DEFENSE COMMISSARY AGENCY  (DECA)","97AZ","R699","SUPPORT- ADMINISTRATIVE: OTHER","FIRM FIXED PRICE","$1,882,655.84","9"
"9700","DEPT OF DEFENSE","DEFENSE COMMISSARY AGENCY  (DECA)","97AZ","R702","SUPPORT- MANAGEMENT: DATA COLLECTION","FIRM FIXED PRICE","$532,356.30","8"
"9700","DEPT OF DEFENSE","DEFENSE COMMISSARY AGENCY  (DECA)","97AZ","R704","SUPPORT- MANAGEMENT: AUDITING","FIRM FIXED PRICE","$650,747.86","4"
"9700","DEPT OF DEFENSE","DEFENSE COMMISSARY AGENCY  (DECA)","97AZ","R711","SUPPORT- MANAGEMENT: BANKING","FIRM FIXED PRICE","$301,501.50","28"
"9700","DEPT OF DEFENSE","DEFENSE COMMISSARY AGENCY  (DECA)","97AZ","R799","SUPPORT- MANAGEMENT: OTHER","FIRM FIXED PRICE","$71,530.00","3"
"9700","DEPT OF DEFENSE","DEFENSE COMMISSARY AGENCY  (DECA)","97AZ","S111","UTILITIES- GAS","FIRM FIXED PRICE","$37,614.14","8"
"9700","DEPT OF DEFENSE","DEFENSE COMMISSARY AGENCY  (DECA)","97AZ","S112","UTILITIES- ELECTRIC","FIRM FIXED PRICE","$568,677.23","8"
"9700","DEPT OF DEFENSE","DEFENSE COMMISSARY AGENCY  (DECA)","97AZ","S114","UTILITIES- WATER","FIRM FIXED PRICE","$8,769.22","3"
"9700","DEPT OF DEFENSE","DEFENSE COMMISSARY AGENCY  (DECA)","97AZ","S201","HOUSEKEEPING- CUSTODIAL JANITORIAL","FIRM FIXED PRICE","$541,523.78","7"
"9700","DEPT OF DEFENSE","DEFENSE COMMISSARY AGENCY  (DECA)","97AZ","S204","HOUSEKEEPING- FUELING AND OTHER PETROLEUM","FIRM FIXED PRICE","-$8,274.86","2"
"9700","DEPT OF DEFENSE","DEFENSE COMMISSARY AGENCY  (DECA)","97AZ","S205","HOUSEKEEPING- TRASH/GARBAGE COLLECTION","FIRM FIXED PRICE","$912,542.53","121"
"9700","DEPT OF DEFENSE","DEFENSE COMMISSARY AGENCY  (DECA)","97AZ","S206","HOUSEKEEPING- GUARD","FIRM FIXED PRICE","$746,679.18","116"
"9700","DEPT OF DEFENSE","DEFENSE COMMISSARY AGENCY  (DECA)","97AZ","S207","HOUSEKEEPING- INSECT/RODENT CONTROL","FIRM FIXED PRICE","$398,070.56","87"
"9700","DEPT OF DEFENSE","DEFENSE COMMISSARY AGENCY  (DECA)","97AZ","S208","HOUSEKEEPING- LANDSCAPING/GROUNDSKEEPING","FIRM FIXED PRICE","$159,800.51","16"
"9700","DEPT OF DEFENSE","DEFENSE COMMISSARY AGENCY  (DECA)","97AZ","S209","HOUSEKEEPING- LAUNDRY/DRYCLEANING","FIRM FIXED PRICE","$39,145.90","18"
"9700","DEPT OF DEFENSE","DEFENSE COMMISSARY AGENCY  (DECA)","97AZ","S218","HOUSEKEEPING- SNOW REMOVAL/SALT","FIRM FIXED PRICE","$9,148.00","7"
"9700","DEPT OF DEFENSE","DEFENSE COMMISSARY AGENCY  (DECA)","97AZ","S222","HOUSEKEEPING- WASTE TREATMENT/STORAGE","FIRM FIXED PRICE","$11,063.33","1"
"9700","DEPT OF DEFENSE","DEFENSE COMMISSARY AGENCY  (DECA)","97AZ","S299","HOUSEKEEPING- OTHER","FIRM FIXED PRICE","$137,385,194.26","867"
"9700","DEPT OF DEFENSE","DEFENSE COMMISSARY AGENCY  (DECA)","97AZ","U099","EDUCATION/TRAINING- OTHER","FIRM FIXED PRICE","$363,956.82","11"
"9700","DEPT OF DEFENSE","DEFENSE COMMISSARY AGENCY  (DECA)","97AZ","V112","TRANSPORTATION/TRAVEL/RELOCATION- TRANSPORTATION: MOTOR FREIGHT","FIRM FIXED PRICE","$224,400.00","3"
"9700","DEPT OF DEFENSE","DEFENSE COMMISSARY AGENCY  (DECA)","97AZ","V112","TRANSPORTATION/TRAVEL/RELOCATION- TRANSPORTATION: MOTOR FREIGHT","FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT","$139,079.58","95"
"9700","DEPT OF DEFENSE","DEFENSE COMMISSARY AGENCY  (DECA)","97AZ","V119","TRANSPORTATION/TRAVEL/RELOCATION- TRANSPORTATION: OTHER","FIRM FIXED PRICE","$119,097.00","4"
"9700","DEPT OF DEFENSE","DEFENSE COMMISSARY AGENCY  (DECA)","97AZ","W023","LEASE OR RENTAL OF EQUIPMENT- GROUND EFFECT VEHICLES, MOTOR VEHICLES, TRAILERS, AND CYCLES","FIRM FIXED PRICE","$156,037.32","65"
"9700","DEPT OF DEFENSE","DEFENSE COMMISSARY AGENCY  (DECA)","97AZ","W023","LEASE OR RENTAL OF EQUIPMENT- GROUND EFFECT VEHICLES, MOTOR VEHICLES, TRAILERS, AND CYCLES","ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER)","$0.00","2"
"9700","DEPT OF DEFENSE","DEFENSE COMMISSARY AGENCY  (DECA)","97AZ","W025","LEASE OR RENTAL OF EQUIPMENT- VEHICULAR EQUIPMENT COMPONENTS","FIRM FIXED PRICE","-$398.00","1"
"9700","DEPT OF DEFENSE","DEFENSE COMMISSARY AGENCY  (DECA)","97AZ","W045","LEASE OR RENTAL OF EQUIPMENT- PLUMBING, HEATING, AND WASTE DISPOSAL EQUIPMENT","FIRM FIXED PRICE","-$3,575.00","1"
"9700","DEPT OF DEFENSE","DEFENSE COMMISSARY AGENCY  (DECA)","97AZ","W070","LEASE OR RENTAL OF EQUIPMENT - INFORMATION TECHNOLOGY EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT","FIRM FIXED PRICE","$25,440.55","1"
"9700","DEPT OF DEFENSE","DEFENSE COMMISSARY AGENCY  (DECA)","97AZ","W078","LEASE OR RENTAL OF EQUIPMENT- RECREATIONAL AND ATHLETIC EQUIPMENT","FIRM FIXED PRICE","$26,198.00","6"
"9700","DEPT OF DEFENSE","DEFENSE COMMISSARY AGENCY  (DECA)","97AZ","W084","LEASE OR RENTAL OF EQUIPMENT- CLOTHING, INDIVIDUAL EQUIPMENT, AND INSIGNIA","FIRM FIXED PRICE","$758,112.93","61"
"9700","DEPT OF DEFENSE","DEFENSE COMMISSARY AGENCY  (DECA)","97AZ","X1AB","LEASE/RENTAL OF CONFERENCE SPACE AND FACILITIES","FIRM FIXED PRICE","$4,050.00","2"
"9700","DEPT OF DEFENSE","DEFENSE COMMISSARY AGENCY  (DECA)","97AZ","Y1AZ","CONSTRUCTION OF OTHER ADMINISTRATIVE FACILITIES AND SERVICE BUILDINGS","FIRM FIXED PRICE","$8,506,570.22","46"
"9700","DEPT OF DEFENSE","DEFENSE COMMISSARY AGENCY  (DECA)","97AZ","Z1AA","MAINTENANCE OF OFFICE BUILDINGS","FIRM FIXED PRICE","$41,294.45","5"
"9700","DEPT OF DEFENSE","DEFENSE COMMISSARY AGENCY  (DECA)","97AZ","Z2AZ","REPAIR OR ALTERATION OF OTHER ADMINISTRATIVE FACILITIES AND SERVICE BUILDINGS","FIRM FIXED PRICE","$36,312,444.70","39"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1005","GUNS, THROUGH 30MM","COST PLUS FIXED FEE","-$14,414.64","4"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1005","GUNS, THROUGH 30MM","FIRM FIXED PRICE","-$3,925.03","75"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1005","GUNS, THROUGH 30MM","FIXED PRICE REDETERMINATION","-$87,172.00","1"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1005","GUNS, THROUGH 30MM","ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER)","$0.00","3"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1010","GUNS, OVER 30MM UP TO 75MM","COST PLUS FIXED FEE","$0.00","5"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1010","GUNS, OVER 30MM UP TO 75MM","FIRM FIXED PRICE","-$128,453.89","9"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1015","GUNS, 75MM THROUGH 125MM","FIRM FIXED PRICE","-$282,946.30","8"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1020","GUNS, OVER 125MM THROUGH 150MM","COST PLUS FIXED FEE","-$525,183.74","7"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1020","GUNS, OVER 125MM THROUGH 150MM","FIRM FIXED PRICE","$0.00","7"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1020","GUNS, OVER 125MM THROUGH 150MM","ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER)","$0.00","1"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1025","GUNS, OVER 150MM THROUGH 200MM","FIRM FIXED PRICE","-$144,252.48","10"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1035","GUNS, OVER 300MM","COST PLUS FIXED FEE","$0.00","2"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1045","LAUNCHERS, TORPEDO AND DEPTH CHARGE","FIRM FIXED PRICE","-$65,556.83","2"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1055","LAUNCHERS, ROCKET AND PYROTECHNIC","COST PLUS FIXED FEE","$0.00","1"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1075","DEGAUSSING AND MINE SWEEPING EQUIPMENT","COST PLUS FIXED FEE","-$119,771.59","5"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1075","DEGAUSSING AND MINE SWEEPING EQUIPMENT","FIRM FIXED PRICE","-$84,245.80","4"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1075","DEGAUSSING AND MINE SWEEPING EQUIPMENT","FIXED PRICE INCENTIVE","$0.00","1"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1075","DEGAUSSING AND MINE SWEEPING EQUIPMENT","ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER)","$0.00","2"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1095","MISCELLANEOUS WEAPONS","COST NO FEE","-$6,226.67","1"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1095","MISCELLANEOUS WEAPONS","COST PLUS FIXED FEE","-$22,836.72","4"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1095","MISCELLANEOUS WEAPONS","COST PLUS INCENTIVE FEE","-$8,237,644.28","3"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1095","MISCELLANEOUS WEAPONS","FIRM FIXED PRICE","-$227,805.00","26"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1095","MISCELLANEOUS WEAPONS","ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER)","$0.00","4"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1095","MISCELLANEOUS WEAPONS","TIME AND MATERIALS","-$5,227,939.58","6"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1115","NUCLEAR WARHEADS AND WARHEAD SECTIONS","COST PLUS FIXED FEE","$0.00","1"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1135","FUZING AND FIRING DEVICES, NUCLEAR ORDNANCE","FIRM FIXED PRICE","$0.00","3"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1135","FUZING AND FIRING DEVICES, NUCLEAR ORDNANCE","ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER)","$0.00","1"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1140","NUCLEAR COMPONENTS","FIXED PRICE INCENTIVE","$0.00","11"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1190","SPECIALIZED TEST AND HANDLING EQUIPMENT, NUCLEAR ORDNANCE","FIRM FIXED PRICE","$0.00","1"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1210","FIRE CONTROL DIRECTORS","COST PLUS FIXED FEE","$20,000.00","1"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1210","FIRE CONTROL DIRECTORS","FIRM FIXED PRICE","$174,756.00","11"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1220","FIRE CONTROL COMPUTING SIGHTS AND DEVICES","FIRM FIXED PRICE","-$38,688.00","4"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1230","FIRE CONTROL SYSTEMS, COMPLETE","COST PLUS FIXED FEE","-$16,208.36","9"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1230","FIRE CONTROL SYSTEMS, COMPLETE","COST PLUS INCENTIVE FEE","-$2,091,537.75","2"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1230","FIRE CONTROL SYSTEMS, COMPLETE","FIRM FIXED PRICE","$0.00","9"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1240","OPTICAL SIGHTING AND RANGING EQUIPMENT","COST PLUS FIXED FEE","-$42,097.82","1"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1240","OPTICAL SIGHTING AND RANGING EQUIPMENT","COST PLUS INCENTIVE FEE","$0.00","2"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1240","OPTICAL SIGHTING AND RANGING EQUIPMENT","FIRM FIXED PRICE","-$3,207,657.57","23"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1240","OPTICAL SIGHTING AND RANGING EQUIPMENT","FIXED PRICE INCENTIVE","$0.00","6"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1240","OPTICAL SIGHTING AND RANGING EQUIPMENT","TIME AND MATERIALS","-$98,474.27","5"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1250","FIRE CONTROL STABILIZING MECHANISMS","FIRM FIXED PRICE","$0.00","2"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1260","FIRE CONTROL DESIGNATING AND INDICATING EQUIPMENT","COST PLUS FIXED FEE","$0.00","1"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1260","FIRE CONTROL DESIGNATING AND INDICATING EQUIPMENT","FIRM FIXED PRICE","-$1,904,089.69","1"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1260","FIRE CONTROL DESIGNATING AND INDICATING EQUIPMENT","FIXED PRICE INCENTIVE","$0.00","1"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1265","FIRE CONTROL TRANSMITTING AND RECEIVING EQUIPMENT, EXCEPT AIRBORNE","COST PLUS FIXED FEE","-$24,200.38","3"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1270","AIRCRAFT GUNNERY FIRE CONTROL COMPONENTS","FIRM FIXED PRICE","-$28,543.00","14"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1285","FIRE CONTROL RADAR EQUIPMENT, EXCEPT AIRBORNE","FIRM FIXED PRICE","-$77,060.00","10"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1285","FIRE CONTROL RADAR EQUIPMENT, EXCEPT AIRBORNE","ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER)","$0.00","1"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1287","FIRE CONTROL SONAR EQUIPMENT","COST PLUS FIXED FEE","$0.00","2"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1287","FIRE CONTROL SONAR EQUIPMENT","COST PLUS INCENTIVE FEE","$0.00","4"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1287","FIRE CONTROL SONAR EQUIPMENT","FIRM FIXED PRICE","$0.00","1"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1290","MISCELLANEOUS FIRE CONTROL EQUIPMENT","COST PLUS INCENTIVE FEE","$0.00","1"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1290","MISCELLANEOUS FIRE CONTROL EQUIPMENT","FIRM FIXED PRICE","$0.00","2"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1290","MISCELLANEOUS FIRE CONTROL EQUIPMENT","ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER)","$0.00","2"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1310","AMMUNITION, OVER 30MM UP TO 75MM","FIRM FIXED PRICE","$0.00","1"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1315","AMMUNITION, 75MM THROUGH 125MM","COST NO FEE","-$4,153,184.27","2"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1315","AMMUNITION, 75MM THROUGH 125MM","FIRM FIXED PRICE","$0.00","1"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1315","AMMUNITION, 75MM THROUGH 125MM","ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER)","$0.00","1"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1320","AMMUNITION, OVER 125MM","COST PLUS AWARD FEE","-$39,535.27","1"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1320","AMMUNITION, OVER 125MM","FIRM FIXED PRICE","-$331,519.46","20"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1320","AMMUNITION, OVER 125MM","ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER)","$0.00","1"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1325","BOMBS","COST PLUS FIXED FEE","$1,233,836.00","13"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1325","BOMBS","FIRM FIXED PRICE","-$155,681.00","21"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1325","BOMBS","FIXED PRICE INCENTIVE","$0.00","4"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1336","GUIDED MISSILE WARHEADS AND EXPLOSIVE COMPONENTS","FIRM FIXED PRICE","-$50,020.13","3"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1337","GUIDED MISSILE AND SPACE VEHICLE EXPLOSIVE PROPULSION UNITS, SOLID FUEL; AND COMPONENTS","FIRM FIXED PRICE","$0.00","1"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1337","GUIDED MISSILE AND SPACE VEHICLE EXPLOSIVE PROPULSION UNITS, SOLID FUEL; AND COMPONENTS","FIXED PRICE INCENTIVE","$0.00","1"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1340","ROCKETS, ROCKET AMMUNITION AND ROCKET COMPONENTS","FIRM FIXED PRICE","$0.00","1"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1351","UNDERWATER MINES AND COMPONENTS, EXPLOSIVE","FIRM FIXED PRICE","$0.00","3"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1351","UNDERWATER MINES AND COMPONENTS, EXPLOSIVE","ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER)","$0.00","1"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1355","TORPEDOS AND COMPONENTS, INERT","FIRM FIXED PRICE","$0.00","5"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1356","TORPEDOS AND COMPONENTS, EXPLOSIVE","FIRM FIXED PRICE","-$987,254.66","2"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1365","MILITARY CHEMICAL AGENTS","FIRM FIXED PRICE","$0.00","1"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1370","PYROTECHNICS","FIRM FIXED PRICE","-$332.47","5"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1375","DEMOLITION MATERIALS","FIRM FIXED PRICE","$0.00","4"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1377","CARTRIDGE AND PROPELLANT ACTUATED DEVICES AND COMPONENTS","FIRM FIXED PRICE","-$20,357.42","104"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1377","CARTRIDGE AND PROPELLANT ACTUATED DEVICES AND COMPONENTS","FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT","$0.00","1"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1385","SURFACE USE EXPLOSIVE ORDNANCE DISPOSAL TOOLS AND EQUIPMENT","COST PLUS FIXED FEE","$0.00","1"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1385","SURFACE USE EXPLOSIVE ORDNANCE DISPOSAL TOOLS AND EQUIPMENT","FIRM FIXED PRICE","-$46,293.71","3"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1386","UNDERWATER USE EXPLOSIVE ORDNANCE DISPOSAL AND SWIMMER WEAPONS SYSTEMS TOOLS AND EQUIPMENT","COST PLUS FIXED FEE","-$174,721.53","1"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1386","UNDERWATER USE EXPLOSIVE ORDNANCE DISPOSAL AND SWIMMER WEAPONS SYSTEMS TOOLS AND EQUIPMENT","FIRM FIXED PRICE","$0.00","1"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1390","FUZES AND PRIMERS","COST PLUS FIXED FEE","-$149,542.88","4"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1390","FUZES AND PRIMERS","FIRM FIXED PRICE","$0.00","3"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1390","FUZES AND PRIMERS","ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER)","$0.00","1"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1395","MISCELLANEOUS AMMUNITION","FIRM FIXED PRICE","-$15,090.00","4"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1398","SPECIALIZED AMMUNITION HANDLING AND SERVICING EQUIPMENT","COST PLUS FIXED FEE","$0.00","8"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1410","GUIDED MISSILES","COST NO FEE","$0.00","38"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1410","GUIDED MISSILES","COST PLUS AWARD FEE","-$911,507.35","23"
"9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","1410","GUIDED MISSILES","COST PLUS FIXED FEE","-$675,882.15","94"
