fiscal_year	Customer	EntitySizeCode	EntitySizeText	EntityCategory	AnyEntityUSplaceOfPerformance	IsEntityAbove1990constantReportingThreshold	IsEntityAbove2016constantReportingThreshold	EntityCount	AllContractorCount	SumOfNumberOfActions	SumOfObligatedAmount
2016	Defense	U	Unlabeled Vendor	Duns	1	0	1	2	1	2	39190.2305
2016	Defense	U	Unlabeled Vendor	Duns	1	1	1	14	1	35	296581.7832
2016	Defense	U	Unlabeled Vendor	Name	1	1	1	1	1	2	41146.6700
2017	Defense	NULL	NULL	PDuns	NULL	NULL	NULL	0	8250	6802648	88606407068.1638
2017	Defense	NULL	NULL	PID	NULL	NULL	NULL	20	20	2514	1190879852.0352
2017	Defense	M	Medium Vendor	PDuns	NULL	0	0	29	29	0	0.0000
2017	Defense	M	Medium Vendor	PDuns	NULL	0	1	13	13	3	700.7800
2017	Defense	M	Medium Vendor	PDuns	NULL	1	1	221	222	4	30042076.0000
2017	Defense	M	Medium Vendor	PDuns	0	0	0	113	114	804	12146.5955
2017	Defense	M	Medium Vendor	PDuns	0	0	1	1011	1012	6999	18331041.2698
2017	Defense	M	Medium Vendor	PDuns	0	1	1	2656	2945	115853	20296823989.1824
2017	Defense	M	Medium Vendor	PDuns	1	0	0	112	112	317	-239688.7878
2017	Defense	M	Medium Vendor	PDuns	1	0	1	717	717	9012	12039895.3121
2017	Defense	M	Medium Vendor	PDuns	1	1	1	2115	2138	111006	3878591558.8980
2017	Defense	N	Sometimes Small Vendor	PDuns	NULL	0	1	2	2	0	0.0000
2017	Defense	N	Sometimes Small Vendor	PDuns	NULL	1	1	15	16	0	0.0000
2017	Defense	N	Sometimes Small Vendor	PDuns	0	0	0	42	42	324	-172301.0104
2017	Defense	N	Sometimes Small Vendor	PDuns	0	0	1	918	942	18830	39898665.4486
2017	Defense	N	Sometimes Small Vendor	PDuns	0	1	1	5931	8271	4220728	116187495530.7316
2017	Defense	N	Sometimes Small Vendor	PDuns	1	0	0	5	5	175	-20741.1102
2017	Defense	N	Sometimes Small Vendor	PDuns	1	0	1	18	18	563	1774872.9339
2017	Defense	N	Sometimes Small Vendor	PDuns	1	1	1	121	122	3465	391057004.1949
2017	Defense	S	Always Small Vendor	PDuns	NULL	0	0	98	98	0	0.0000
2017	Defense	S	Always Small Vendor	PDuns	NULL	0	1	62	62	0	0.0000
2017	Defense	S	Always Small Vendor	PDuns	NULL	1	1	1468	1472	0	0.0000
2017	Defense	S	Always Small Vendor	PDuns	0	0	0	1464	1464	8540	-2246096.3811
2017	Defense	S	Always Small Vendor	PDuns	0	0	1	9105	9122	68819	204268997.2770
2017	Defense	S	Always Small Vendor	PDuns	0	1	1	18938	19135	393896	19940097755.1314
2017	Defense	S	Always Small Vendor	PDuns	1	0	0	12	12	21	-64195.1701
2017	Defense	S	Always Small Vendor	PDuns	1	0	1	55	56	97	576311.2762
2017	Defense	S	Always Small Vendor	PDuns	1	1	1	119	119	242	83321515.0741
